Goal,series_description,country,year,value,source,nature,age,location,sex
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,9.15667,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,10.15208,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,16.21333,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,8.04292,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,5.78875,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,15.87,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,8.465,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,15.72708,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,20.93042,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,4.63792,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,6.28458,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,15.32042,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,7.015,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,15.16167,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,4.23292,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,6.17292,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,13.71333,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,10.20375,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,20.5725,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,10.18333,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,9.44417,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,4.16375,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,16.00042,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,16.87542,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Serbia,2015,5.08875,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Slovenia,2001,10.13875,Statistical Office of the Republic of Slovenia based on Time Use Survey,C,20-74,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Slovenia,2001,18.26375,Statistical Office of the Republic of Slovenia based on Time Use Survey,C,20-74,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",South Africa,2000,12.56958,Calculated by UNSD based on available country data from the Time Use Survey 2000 to apply ICATUS.,CA,10+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",South Africa,2000,5.13875,Calculated by UNSD based on available country data from the Time Use Survey 2000 to apply ICATUS.,CA,10+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",South Africa,2010,13.54167,Calculated by UNSD based on available country data from the Time Use Survey 2010 to apply ICATUS.,CA,10+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",South Africa,2010,6.11125,Calculated by UNSD based on available country data from the Time Use Survey 2010 to apply ICATUS.,CA,10+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Spain,2003,5.55542,Calculated by UNSD based on available country data from the Time use survey 2002-2003 to apply ICATUS.,CA,20-74,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Spain,2003,17.08333,Calculated by UNSD based on available country data from the Time use survey 2002-2003 to apply ICATUS.,CA,20-74,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Spain,2010,6.94458,Calculated by UNSD based on available country data from the Time use survey 2009-2010 to apply ICATUS.,CA,20-74,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Spain,2010,15.97208,Calculated by UNSD based on available country data from the Time use survey 2009-2010 to apply ICATUS.,CA,20-74,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,15.13708,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,9.37917,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,10.13875,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,14.30542,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,7.19958,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,12.33958,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,16.56042,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,11.2075,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,14.73042,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,8.37208,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,15.63333,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,18.4825,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,14.2325,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2001,11.08417,Statistics Sweden based on The Swedish Time-Use Survey 2000,C,20+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,13.63708,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,11.1325,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,12.99458,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,17.66833,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,15.1725,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,4.87708,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,15.21875,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,12.49708,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,10.14167,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,11.245,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,13.84125,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,10.625,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,20-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,13.125,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,20-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Sweden,2011,8.15125,Statistics Sweden based on The Swedish Time Use Survey 2010/11,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,8.675,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,15.30833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,7.875,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,14.82083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,9.75,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,8.17917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,7.62917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,16.76667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,17.9625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,16.85,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,5.525,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2000,7.40833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,14.75417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,10.65833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,8.51667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,17.67083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,8.45833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,16.97083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,7.525,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,9.34583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,6.02083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,8.125,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,16.50833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2004,15.17083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,9.35833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,8.875,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,14.92083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,9.47083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,17.25,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,10.075,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,16.14583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,14.1375,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,8.825,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,16.50417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,8.03333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2007,6.49167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,15.3,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.525,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.20417,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,9.26667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.18333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,14.72917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,9.4,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,5.23333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,7.89583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,9.32917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,16.8875,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,5.32917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,7.09167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,17.375,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,6.21667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,15.31667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.76667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,12.91667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,9.71667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.275,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,14.10833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,13.2875,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,13.91667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,7.675,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.05,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,12.6625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.05,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,16.1625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,14.92917,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,13.41667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,7.9625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,13.90833,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.61667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,17.0,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,9.025,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2010,8.19583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,6.8625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,4.92083,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,9.88333,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,14.79583,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.46667,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,13.525,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,8.5625,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Switzerland,2013,15.29167,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,C,45-54,ALLAREA,FEMALE
